;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		KDPrtShipArea44	KQ_MarloneFighter	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea45	KQ_TrueMara	1	0	0	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea46	KQ_MarloneMegaton	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea47	KQ_Mara	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea48	KQ_Marlone	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea49	KQ_MarloneFighter	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea49	KQ_MaraElite	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea50	KQ_MarloneArcher	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea51	KQ_MarloneFighter	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea51	KQ_MarloneArcher	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea52	KQ_MarloneArcher	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea52	KQ_MarloneFighter	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea53	KQ_MarloneArcher	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea54	KQ_MarloneArcher	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KDPrtShipArea55	KQ_MarloneFighter	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
																		
#end																		
