;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		KQ_Kingkong_03_09	KQ_K_BabyWereBear	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_03_09	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_03_10	KQ_K_MiniPinky	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_03_10	KQ_K_DesertArchon	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_03_11	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_03_11	KQ_K_DesertArchon	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_03_Boss	KQ_K_G_Slime	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_01	KQ_K_BabyWereBear	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_02	KQ_K_DesertArchon	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_03	KQ_K_Pixy	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_04	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_04	KQ_K_Harkan	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_05	KQ_K_Harkan	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_05	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_06	KQ_K_Harkan	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_06	KQ_K_MiniPinky	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_07	KQ_K_VampireBat	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_08	KQ_K_BabyWereBear	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_09	KQ_K_DesertArchon	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_10	KQ_K_Pixy	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_11	KQ_K_MiniPinky	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_12	KQ_K_Orc	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_12	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_13	KQ_K_OrcHunter	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_13	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_14	KQ_K_LittleLizardMan	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_14	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_04_Boss	KQ_K_Robo	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_01	KQ_K_BabyWereBear	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_02	KQ_K_DesertArchon	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_03	KQ_K_Pixy	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_04	KQ_K_OrcHunter	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_05	KQ_K_Orc	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_06	KQ_K_LittleLizardMan	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_07	KQ_K_OrcHunter	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_08	KQ_K_OrcHunter	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_08	KQ_K_MiniPinky	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_09	KQ_K_BabyWereBear	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_10	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_10	KQ_K_DesertArchon	3	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_11	KQ_K_MiniPinky	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_11	KQ_K_Pixy	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_12	KQ_K_MiniPinky	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_12	KQ_K_Pixy	2	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_12	KQ_K_DesertArchon	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_13	KQ_K_Orc	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_14	KQ_K_OrcHunter	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_15	KQ_K_LittleLizardMan	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_16	KQ_K_GoblinMage	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_17	KQ_K_Orc	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_18	KQ_K_OrcHunter	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_19	KQ_K_LittleLizardMan	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_20	KQ_K_GoblinMage	4	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_SubBoss	KQ_K_PhinoFlie	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
#record		KQ_Kingkong_05_Boss	KQ_K_BossPhino	1	0	9	1	15	-4	5	-2	8	0	10	2	13	4	
																		
#end																		
