;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		AntiHenisArea50	Anti_Henis_F86	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea51	Anti_Henis_C86	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea51	Anti_Henis_F87	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea52	Anti_Henis_A86	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea52	Anti_Henis_M86	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea52	Anti_Henis_C87	1	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea52	Anti_Henis_F84	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea53	Anti_Henis_M86	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea53	Anti_Henis_F84	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea56	Anti_Henis_C87	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea56	Anti_Henis_F87	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea57	Anti_Henis_M86	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea57	Anti_Henis_F84	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea03	Anti_Henis_F87	5	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea04	Anti_Henis_C89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea04	Anti_Henis_F89	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea22	Anti_Henis_F87	5	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea23	Anti_Henis_C88	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea23	Anti_Henis_A88	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea25	Anti_Henis_M88	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea25	Anti_Henis_F87	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea26	Anti_Henis_M88	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea26	Anti_Henis_F87	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea27	Anti_Henis_C87	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea27	Anti_Henis_M87	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea29	Anti_Henis_M87	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea29	Anti_Henis_F87	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea30	Anti_Henis_M87	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea30	Anti_Henis_F87	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea44	Anti_Henis_A89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea44	Anti_Henis_M89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea44	Anti_Henis_F89	1	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea45	Anti_Henis_C89	1	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea45	Anti_Henis_A89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea45	Anti_Henis_M89	1	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea45	Anti_Henis_F89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea46	Anti_Henis_A89	1	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea46	Anti_Henis_M89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea46	Anti_Henis_F89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea47	Anti_Henis_C89	2	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
#record		AntiHenisArea47	Anti_Henis_F89	3	0	15	-4	5	-2	8	0	10	2	13	4	0	0	
																		
#end																		
