#ignore	\o042																													
#exchange	#	\x20																												
#record	36	859859	0	36	46	0	0	0	36	46	0	0	0	36	46	0	0	0	36	46	0	0	0	36	46	0	0	0	9013	36
#record	37	1010070	0	37	47	0	0	0	37	47	0	0	0	37	47	0	0	0	37	47	0	0	0	37	47	0	0	0	11054	37
#record	38	1185174	0	38	48	0	0	0	38	48	0	0	0	38	48	0	0	0	38	48	0	0	0	38	48	0	0	0	13438	38
#record	39	1389279	0	39	49	0	0	0	39	49	0	0	0	39	49	0	0	0	39	49	0	0	0	39	49	0	0	0	16170	39
#record	40	1628577	0	40	50	0	0	0	40	50	0	0	0	40	50	0	0	0	40	50	0	0	0	40	50	0	0	0	19256	40
#record	41	1903735	0	41	51	0	0	0	41	51	0	0	0	41	51	0	0	0	41	51	0	0	0	41	51	0	0	0	22699	41
#record	42	2220074	0	42	52	0	0	0	42	52	0	0	0	42	52	0	0	0	42	52	0	0	0	42	52	0	0	0	26507	42
#record	43	2583699	0	43	53	0	0	0	43	53	0	0	0	43	53	0	0	0	43	53	0	0	0	43	53	0	0	0	30683	43
#record	44	3001612	0	44	54	0	0	0	44	54	0	0	0	44	54	0	0	0	44	54	0	0	0	44	54	0	0	0	35233	44
#record	45	3481845	0	45	55	0	0	0	45	55	0	0	0	45	55	0	0	0	45	55	0	0	0	45	55	0	0	0	40162	45
#record	46	4033608	0	46	56	0	0	0	46	56	0	0	0	46	56	0	0	0	46	56	0	0	0	46	56	0	0	0	45611	46
#record	47	4667463	0	47	57	0	0	0	47	57	0	0	0	47	57	0	0	0	47	57	0	0	0	47	57	0	0	0	51585	47
#record	48	5395518	0	48	58	0	0	0	48	58	0	0	0	48	58	0	0	0	48	58	0	0	0	48	58	0	0	0	58094	48
#record	49	6231658	0	49	59	0	0	0	49	59	0	0	0	49	59	0	0	0	49	59	0	0	0	49	59	0	0	0	65142	49
#record	50	7186574	0	50	60	0	0	0	50	60	0	0	0	50	60	0	0	0	50	60	0	0	0	50	60	0	0	0	72739	50
#record	51	8280054	0	51	61	0	0	0	51	61	0	0	0	51	61	0	0	0	51	61	0	0	0	51	61	0	0	0	80890	51
#record	52	9519838	0	52	62	0	0	0	52	62	0	0	0	52	62	0	0	0	52	62	0	0	0	52	62	0	0	0	89604	52
#record	53	10925018	0	53	63	0	0	0	53	63	0	0	0	53	63	0	0	0	53	63	0	0	0	53	63	0	0	0	98887	53
#record	54	12517133	0	54	64	0	0	0	54	64	0	0	0	54	64	0	0	0	54	64	0	0	0	54	64	0	0	0	108746	54
#record	55	14320476	0	55	65	0	0	0	55	65	0	0	0	55	65	0	0	0	55	65	0	0	0	55	65	0	0	0	119188	55
#record	56	16362442	0	56	66	0	0	0	56	66	0	0	0	56	66	0	0	0	56	66	0	0	0	56	66	0	0	0	130221	56
#record	57	18673920	0	57	67	0	0	0	57	67	0	0	0	57	67	0	0	0	57	67	0	0	0	57	67	0	0	0	142145	57
#record	58	21289729	0	58	68	0	0	0	58	68	0	0	0	58	68	0	0	0	58	68	0	0	0	58	68	0	0	0	154821	58
#record	59	24346145	0	59	69	0	0	0	59	69	0	0	0	59	69	0	0	0	59	69	0	0	0	59	69	0	0	0	168262	59
#record	60	27892956	0	60	70	90	0	0	60	70	90	0	0	60	70	90	0	0	60	70	90	0	0	60	70	90	0	0	182474	60
#record	61	31941383	0	61	71	91	0	0	61	71	91	0	0	61	71	91	0	0	61	71	91	0	0	61	71	91	0	0	197768	61
#record	62	36553632	0	62	72	92	0	0	62	72	92	0	0	62	72	92	0	0	62	72	92	0	0	62	72	92	0	0	214156	62
#record	63	41799105	0	63	73	93	0	0	63	73	93	0	0	63	73	93	0	0	63	73	93	0	0	63	73	93	0	0	231652	63
#record	64	47755192	0	64	74	94	0	0	64	74	94	0	0	64	74	94	0	0	64	74	94	0	0	64	74	94	0	0	250269	64
#record	65	54508159	0	65	75	95	0	0	65	75	95	0	0	65	75	95	0	0	65	75	95	0	0	65	75	95	0	0	270019	65
#record	66	62154117	0	66	76	96	0	0	66	76	96	0	0	66	76	96	0	0	66	76	96	0	0	66	76	96	0	0	290917	66
#record	67	70800112	0	67	77	97	0	0	67	77	97	0	0	67	77	97	0	0	67	77	97	0	0	67	77	97	0	0	312975	67
#record	68	80565316	0	68	78	98	0	0	68	78	98	0	0	68	78	98	0	0	68	78	98	0	0	68	78	98	0	0	336207	68
#record	69	91582354	0	69	79	99	0	0	69	79	99	0	0	69	79	99	0	0	69	79	99	0	0	69	79	99	0	0	360625	69
#record	70	103941051	0	70	80	100	0	0	70	80	100	0	0	70	80	100	0	0	70	80	100	0	0	70	80	100	0	0	386242	70
#record	71	117311787	0	71	81	101	0	0	71	81	101	0	0	71	81	101	0	0	71	81	101	0	0	71	81	101	0	0	416273	71
#record	72	131750092	0	72	82	102	0	0	72	82	102	0	0	72	82	102	0	0	72	82	102	0	0	72	82	102	0	0	450770	72
#record	73	147308993	0	73	83	103	0	0	73	83	103	0	0	73	83	103	0	0	73	83	103	0	0	73	83	103	0	0	489786	73
#record	74	164037442	0	74	84	104	0	0	74	84	104	0	0	74	84	104	0	0	74	84	104	0	0	74	84	104	0	0	533374	74
#record	75	181978388	0	75	85	105	0	0	75	85	105	0	0	75	85	105	0	0	75	85	105	0	0	75	85	105	0	0	581587	75
#record	76	201166415	0	76	86	106	0	0	76	86	106	0	0	76	86	106	0	0	76	86	106	0	0	76	86	106	0	0	634479	76
#record	77	221624868	0	77	87	107	0	0	77	87	107	0	0	77	87	107	0	0	77	87	107	0	0	77	87	107	0	0	692103	77
#record	78	243362385	0	78	88	108	0	0	78	88	108	0	0	78	88	108	0	0	78	88	108	0	0	78	88	108	0	0	754512	78
#record	79	266368711	0	79	89	109	0	0	79	89	109	0	0	79	89	109	0	0	79	89	109	0	0	79	89	109	0	0	821758	79
#record	80	290846185	0	80	90	110	0	0	80	90	110	0	0	80	90	110	0	0	80	90	110	0	0	80	90	110	0	0	893896	80
#record	81	319376085	0	81	91	111	0	0	81	91	111	0	0	81	91	111	0	0	81	91	111	0	0	81	91	111	0	0	974379	81
#record	82	354507454	0	82	92	112	0	0	82	92	112	0	0	82	92	112	0	0	82	92	112	0	0	82	92	112	0	0	1063298	82
#record	83	397048348	0	83	93	113	0	0	83	93	113	0	0	83	93	113	0	0	83	93	113	0	0	83	93	113	0	0	1160748	83
#record	84	448664634	0	84	94	114	0	0	84	94	114	0	0	84	94	114	0	0	84	94	114	0	0	84	94	114	0	0	1266823	84
#record	85	511477682	0	85	95	115	0	0	85	95	115	0	0	85	95	115	0	0	85	95	115	0	0	85	95	115	0	0	1381613	85
#record	86	588199335	0	86	96	116	0	0	86	96	116	0	0	86	96	116	0	0	86	96	116	0	0	86	96	116	0	0	1505214	86
#record	87	682311228	0	87	97	117	0	0	87	97	117	0	0	87	97	117	0	0	87	97	117	0	0	87	97	117	0	0	1637719	87
#record	88	798304137	0	88	98	118	0	0	88	98	118	0	0	88	98	118	0	0	88	98	118	0	0	88	98	118	0	0	1779219	88
#record	89	941998882	0	89	99	119	0	0	89	99	119	0	0	89	99	119	0	0	89	99	119	0	0	89	99	119	0	0	1929809	89
#record	90	1109768883	0	90	100	120	0	0	90	100	120	0	0	90	100	120	0	0	90	100	120	0	0	90	100	120	0	0	2089582	90
#record	91	1318270915	0	91	101	121	0	0	91	101	121	0	0	91	101	121	0	0	91	101	121	0	0	91	101	121	0	0	2262230	91
#record	92	1578831197	0	92	102	122	0	0	92	102	122	0	0	92	102	122	0	0	92	102	122	0	0	92	102	122	0	0	2447888	92
#record	93	1906316596	0	93	103	123	0	0	93	103	123	0	0	93	103	123	0	0	93	103	123	0	0	93	103	123	0	0	2646687	93
#record	94	2222646006	0	94	104	124	0	0	94	104	124	0	0	94	104	124	0	0	94	104	124	0	0	94	104	124	0	0	2858762	94
#record	95	2574361418	0	95	105	125	0	0	95	105	125	0	0	95	105	125	0	0	95	105	125	0	0	95	105	125	0	0	3084245	95
#record	96	2952943980	0	96	106	126	0	0	96	106	126	0	0	96	106	126	0	0	96	106	126	0	0	96	106	126	0	0	3323270	96
#record	97	3376799595	0	97	107	127	0	0	97	107	127	0	0	97	107	127	0	0	97	107	127	0	0	97	107	127	0	0	3575969	97
#record	98	3816589234	0	98	108	128	0	0	98	108	128	0	0	98	108	128	0	0	98	108	128	0	0	98	108	128	0	0	3842476	98
#record	99	4256887017	0	99	109	129	0	0	99	109	129	0	0	99	109	129	0	0	99	109	129	0	0	99	109	129	0	0	4122924	99
#record	100	4701456361	0	100	110	130	160	160	100	110	130	160	160	100	110	130	160	160	100	110	130	160	160	100	110	130	160	160	4417446	100
#record	101	5230623378	0	101	111	131	161	161	101	111	131	161	161	101	111	131	161	161	101	111	131	161	161	101	111	131	161	161	4764176	101
#record	102	5791994175	0	102	112	132	162	162	102	112	132	162	162	102	112	132	162	162	102	112	132	162	162	102	112	132	162	162	5163645	102
#record	103	6521104030	0	103	113	133	163	163	103	113	133	163	163	103	113	133	163	163	103	113	133	163	163	103	113	133	163	163	5616389	103
#record	104	7476783069	0	104	114	134	164	164	104	114	134	164	164	104	114	134	164	164	104	114	134	164	164	104	114	134	164	164	6122939	104
#record	105	8616244808	0	105	115	135	165	165	105	115	135	165	165	105	115	135	165	165	105	115	135	165	165	105	115	135	165	165	6683829	105
#record	106	10008870423	0	106	116	136	166	166	106	116	136	166	166	106	116	136	166	166	106	116	136	166	166	106	116	136	166	166	7377591	106
#record	107	11551859528	0	107	117	137	167	167	107	117	137	167	167	107	117	137	167	167	107	117	137	167	167	107	117	137	167	167	8205560	107
#record	108	13305976287	0	108	118	138	168	168	108	118	138	168	168	108	118	138	168	168	108	118	138	168	168	108	118	138	168	168	9169069	108
#record	109	15301872730	0	109	119	139	169	169	109	119	139	169	169	109	119	139	169	169	109	119	139	169	169	109	119	139	169	169	10269449	109
#record	110	17595762560	0	110	120	140	170	170	110	120	140	170	170	110	120	140	170	170	110	120	140	170	170	110	120	140	170	170	11508036	110
#record	111	20302802954	0	111	121	141	171	171	111	121	141	171	171	111	121	141	171	171	111	121	141	171	171	111	121	141	171	171	13186161	111
#record	112	23664947123	0	112	122	142	172	172	112	122	142	172	172	112	122	142	172	172	112	122	142	172	172	112	122	142	172	172	15303824	112
#record	113	27642185010	0	113	123	143	173	173	113	123	143	173	173	113	123	143	173	173	113	123	143	173	173	113	123	143	173	173	17861027	113
#record	114	32552737877	0	114	124	144	174	174	114	124	144	174	174	114	124	144	174	174	114	124	144	174	174	114	124	144	174	174	20857768	114
#record	115	39063285452	0	115	125	145	175	175	115	125	145	175	175	115	125	145	175	175	115	125	145	175	175	115	125	145	175	175	24294048	115
#record	116	46626986736	0	116	126	146	176	176	116	126	146	176	176	116	126	146	176	176	116	126	146	176	176	116	126	146	176	176	28169866	116
#record	117	54726830429	0	117	127	147	177	177	117	127	147	177	177	117	127	147	177	177	117	127	147	177	177	117	127	147	177	177	32485224	117
#record	118	63550633157	0	118	128	148	178	178	118	128	148	178	178	118	128	148	178	178	118	128	148	178	178	118	128	148	178	178	37240120	118
#record	119	72987672292	0	119	129	149	179	179	119	129	149	179	179	119	129	149	179	179	119	129	149	179	179	119	129	149	179	179	42434554	119
#record	120	83037947834	0	120	130	150	180	180	120	130	150	180	180	120	130	150	180	180	120	130	150	180	180	120	130	150	180	180	48068528	120
#record	121	93617185246	0	121	131	151	181	181	121	131	151	181	181	121	131	151	181	181	121	131	151	181	181	121	131	151	181	181	54142040	121
#record	122	104753224627	0	122	132	152	182	182	122	132	152	182	182	122	132	152	182	182	122	132	152	182	182	122	132	152	182	182	54142040	122
#record	123	116475371344	0	123	133	153	183	183	123	133	153	183	183	123	133	153	183	183	123	133	153	183	183	123	133	153	183	183	54142040	123
#record	124	128814473151	0	124	134	154	184	184	124	134	154	184	184	124	134	154	184	184	124	134	154	184	184	124	134	154	184	184	54142040	124
#record	125	141803001369	0	125	135	155	185	185	125	135	155	185	185	125	135	155	185	185	125	135	155	185	185	125	135	155	185	185	54142040	125
#record	126	155816939710	0	126	136	156	186	186	126	136	156	186	186	126	136	156	186	186	126	136	156	186	186	126	136	156	186	186	54142040	126
#record	127	170983622642	0	127	137	157	187	187	127	137	157	187	187	127	137	157	187	187	127	137	157	187	187	127	137	157	187	187	54142040	127
#record	128	187303050164	0	128	138	158	188	188	128	138	158	188	188	128	138	158	188	188	128	138	158	188	188	128	138	158	188	188	54142040	128
#record	129	205254420439	0	129	139	159	189	189	129	139	159	189	189	129	139	159	189	189	129	139	159	189	189	129	139	159	189	189	54142040	129
#record	130	225000927742	0	130	140	160	190	190	130	140	160	190	190	130	140	160	190	190	130	140	160	190	190	130	140	160	190	190	54142040	130
#record	131	246722085775	0	131	141	161	191	191	131	141	161	191	191	131	141	161	191	191	131	141	161	191	191	131	141	161	191	191	54142040	131
#record	132	270615359611	0	132	142	162	192	192	132	142	162	192	192	132	142	162	192	192	132	142	162	192	192	132	142	162	192	192	54142040	132
#record	133	296897960830	0	133	143	163	193	193	133	143	163	193	193	133	143	163	193	193	133	143	163	193	193	133	143	163	193	193	54142040	133
#record	134	325808822172	0	134	144	164	194	194	134	144	164	194	194	134	144	164	194	194	134	144	164	194	194	134	144	164	194	194	54142040	134
#record	135	357610769648	0	135	145	165	195	195	135	145	165	195	195	135	145	165	195	195	135	145	165	195	195	135	145	165	195	195	54142040	135
#record	136	392592911871	0	136	146	166	196	196	136	146	166	196	196	136	146	166	196	196	136	146	166	196	196	136	146	166	196	196	54142040	136
#record	137	431073268317	0	137	147	167	197	197	137	147	167	197	197	137	147	167	197	197	137	147	167	197	197	137	147	167	197	197	54142040	137
#record	138	473401660407	0	138	148	168	198	198	138	148	168	198	198	138	148	168	198	198	138	148	168	198	198	138	148	168	198	198	54142040	138
#record	139	519962891706	0	139	149	169	199	199	139	149	169	199	199	139	149	169	199	199	139	149	169	199	199	139	149	169	199	199	54142040	139
#record	140	571180246136	0	140	150	170	200	200	140	150	170	200	200	140	150	170	200	200	140	150	170	200	200	140	150	170	200	200	54142040	140
#record	141	627519336008	0	141	151	171	201	201	141	151	171	201	201	141	151	171	201	201	141	151	171	201	201	141	151	171	201	201	54142040	141
#record	142	689492334867	0	142	152	172	202	202	142	152	172	202	202	142	152	172	202	202	142	152	172	202	202	142	152	172	202	202	54142040	142
#record	143	757662633612	0	143	153	173	203	203	143	153	173	203	203	143	153	173	203	203	143	153	173	203	203	143	153	173	203	203	54142040	143
#record	144	832649962232	0	144	154	174	204	204	144	154	174	204	204	144	154	174	204	204	144	154	174	204	204	144	154	174	204	204	54142040	144
#record	145	915136023714	0	145	155	175	205	205	145	155	175	205	205	145	155	175	205	205	145	155	175	205	205	145	155	175	205	205	54142040	145
#record	146	1005870691344	0	146	156	176	206	206	146	156	176	206	206	146	156	176	206	206	146	156	176	206	206	146	156	176	206	206	54142040	146
#record	147	1105678825737	0	147	157	177	207	207	147	157	177	207	207	147	157	177	207	207	147	157	177	207	207	147	157	177	207	207	54142040	147
#record	148	1215467773569	0	148	158	178	208	208	148	158	178	208	208	148	158	178	208	208	148	158	178	208	208	148	158	178	208	208	54142040	148
#record	149	1336235616185	0	149	159	179	209	209	149	159	179	209	209	149	159	179	209	209	149	159	179	209	209	149	159	179	209	209	54142040	149
#record	150	1469080243062	0	150	160	180	210	210	150	160	180	210	210	150	160	180	210	210	150	160	180	210	210	150	160	180	210	210	54142040	150
																														
																														
																														
#table	FreeStatStrTable																													
#columntype	byte	WORD	BYTE																											
#columnname	Stat	WCAbsolute	CheckSum																											
#record	0	0	0																											
#record	1	1	1																											
#record	2	2	2																											
#record	3	3	3																											
#record	4	4	4																											
#record	5	5	5																											
#record	6	6	6																											
#record	7	7	7																											
#record	8	8	8																											
#record	9	9	9																											
#record	10	10	10																											
#record	11	11	11																											
#record	12	12	12																											
#record	13	13	13																											
#record	14	14	14																											
#record	15	15	15																											
#record	16	16	16																											
#record	17	17	17																											
#record	18	18	18																											
#record	19	19	19																											
#record	20	20	20																											
#record	21	21	21																											
#record	22	22	22																											
#record	23	23	23																											
#record	24	24	24																											
#record	25	25	25																											
#record	26	26	26																											
#record	27	27	27																											
#record	28	28	28																											
#record	29	29	29																											
#record	30	30	30																											
#record	31	31	31																											
#record	32	32	32																											
#record	33	33	33																											
#record	34	34	34																											
#record	35	35	35																											
#record	36	36	36																											
#record	37	37	37																											
#record	38	38	38																											
#record	39	39	39																											
#record	40	40	40																											
#record	41	41	41																											
#record	42	42	42																											
#record	43	43	43																											
#record	44	44	44																											
#record	45	45	45																											
#record	46	46	46																											
#record	47	47	47																											
#record	48	48	48																											
#record	49	49	49																											
#record	50	50	50																											
#record	51	51	51																											
#record	52	52	52																											
#record	53	53	53																											
#record	54	54	54																											
#record	55	55	55																											
#record	56	56	56																											
#record	57	57	57																											
#record	58	58	58																											
#record	59	59	59																											
#record	60	60	60																											
#record	61	61	61																											
#record	62	62	62																											
#record	63	63	63																											
#record	64	64	64																											
#record	65	65	65																											
#record	66	66	66																											
#record	67	67	67																											
#record	68	68	68																											
#record	69	69	69																											
#record	70	70	70																											
#record	71	71	71																											
#record	72	72	72																											
#record	73	73	73																											
#record	74	74	74																											
#record	75	75	75																											
#record	76	76	76																											
#record	77	77	77																											
#record	78	78	78																											
#record	79	79	79																											
#record	80	80	80																											
#record	81	81	81																											
#record	82	82	82																											
#record	83	83	83																											
#record	84	84	84																											
#record	85	85	85																											
#record	86	86	86																											
#record	87	87	87																											
#record	88	88	88																											
#record	89	89	89																											
#record	90	90	90																											
#record	91	91	91																											
#record	92	92	92																											
#record	93	93	93																											
#record	94	94	94																											
#record	95	95	95																											
#record	96	96	96																											
#record	97	97	97																											
#record	98	98	98																											
#record	99	99	99																											
#record	100	100	100																											
#record	101	101	101																											
#record	102	102	102																											
#record	103	103	103																											
#record	104	104	104																											
#record	105	105	105																											
#record	106	106	106																											
#record	107	107	107																											
#record	108	108	108																											
#record	109	109	109																											
#record	110	110	110																											
#record	111	111	111																											
#record	112	112	112																											
#record	113	113	113																											
#record	114	114	114																											
#record	115	115	115																											
#record	116	116	116																											
#record	117	117	117																											
#record	118	118	118																											
#record	119	119	119																											
#record	120	120	120																											
#record	121	121	121																											
#record	122	122	122																											
#record	123	123	123																											
#record	124	124	124																											
#record	125	125	125																											
#record	126	126	126																											
#record	127	127	127																											
#record	128	128	128																											
#record	129	129	129																											
#record	130	130	130																											
#record	131	131	131																											
#record	132	132	132																											
#record	133	133	133																											
#record	134	134	134																											
#record	135	135	135																											
#record	136	136	136																											
#record	137	137	137																											
#record	138	138	138																											
#record	139	139	139																											
#record	140	140	140																											
#record	141	141	141																											
#record	142	142	142																											
#record	143	143	143																											
#record	144	144	144																											
#record	145	145	145																											
#record	146	146	146																											
#record	147	147	147																											
#record	148	148	148																											
#record	149	149	149																											
#record	150	150	150																											
#record	151	151	151																											
#record	152	152	152																											
#record	153	153	153																											
#record	154	154	154																											
#record	155	155	155																											
#record	156	156	156																											
#record	157	157	157																											
#record	158	158	158																											
#record	159	159	159																											
#record	160	160	160																											
#record	161	161	161																											
#record	162	162	162																											
#record	163	163	163																											
#record	164	164	164																											
#record	165	165	165																											
#record	166	166	166																											
#record	167	167	167																											
#record	168	168	168																											
#record	169	169	169																											
#record	170	170	170																											
#record	171	171	171																											
#record	172	172	172																											
#record	173	173	173																											
#record	174	174	174																											
#record	175	175	175																											
#record	176	176	176																											
#record	177	177	177																											
#record	178	178	178																											
#record	179	179	179																											
#record	180	180	180																											
#record	181	181	181																											
#record	182	182	182																											
#record	183	183	183																											
#record	184	184	184																											
#record	185	185	185																											
#record	186	186	186																											
#record	187	187	187																											
#record	188	188	188																											
#record	189	189	189																											
#record	190	190	190																											
#record	191	191	191																											
#record	192	192	192																											
#record	193	193	193																											
#record	194	194	194																											
#record	195	195	195																											
#record	196	196	196																											
#record	197	197	197																											
#record	198	198	198																											
#record	199	199	199																											
#record	200	200	200																											
#record	201	201	201																											
#record	202	202	202																											
#record	203	203	203																											
#record	204	204	204																											
#record	205	205	205																											
#record	206	206	206																											
#record	207	207	207																											
#record	208	208	208																											
#record	209	209	209																											
#record	210	210	210																											
#record	211	211	211																											
#record	212	212	212																											
#record	213	213	213																											
#record	214	214	214																											
#record	215	215	215																											
#record	216	216	216																											
#record	217	217	217																											
#record	218	218	218																											
#record	219	219	219																											
#record	220	220	220																											
#record	221	221	221																											
#record	222	222	222																											
#record	223	223	223																											
#record	224	224	224																											
#record	225	225	225																											
#record	226	226	226																											
#record	227	227	227																											
#record	228	228	228																											
#record	229	229	229																											
#record	230	230	230																											
#record	231	231	231																											
#record	232	232	232																											
#record	233	233	233																											
#record	234	234	234																											
#record	235	235	235																											
#record	236	236	236																											
#record	237	237	237																											
#record	238	238	238																											
#record	239	239	239																											
#record	240	240	240																											
#record	241	241	241																											
#record	242	242	242																											
#record	243	243	243																											
#record	244	244	244																											
#record	245	245	245																											
#record	246	246	246																											
#record	247	247	247																											
#record	248	248	248																											
#record	249	249	249																											
#record	250	250	250																											
#record	251	251	251																											
#record	252	252	252																											
#record	253	253	253																											
#record	254	254	254																											
#record	255	255	255																											
																														
																														
																														
#table	FreeStatIntTable																													
#columntype	byte	WORD	BYTE																											
#columnname	Stat	MAAbsolute	CheckSum																											
#record	0	0	0																											
#record	1	1	1																											
#record	2	2	2																											
#record	3	3	3																											
#record	4	4	4																											
#record	5	5	5																											
#record	6	6	6																											
#record	7	7	7																											
#record	8	8	8																											
#record	9	9	9																											
#record	10	10	10																											
#record	11	11	11																											
#record	12	12	12																											
#record	13	13	13																											
#record	14	14	14																											
#record	15	15	15																											
#record	16	16	16																											
#record	17	17	17																											
#record	18	18	18																											
#record	19	19	19																											
#record	20	20	20																											
#record	21	21	21																											
#record	22	22	22																											
#record	23	23	23																											
#record	24	24	24																											
#record	25	25	25																											
#record	26	26	26																											
#record	27	27	27																											
#record	28	28	28																											
#record	29	29	29																											
#record	30	30	30																											
#record	31	31	31																											
#record	32	32	32																											
#record	33	33	33																											
#record	34	34	34																											
#record	35	35	35																											
#record	36	36	36																											
#record	37	37	37																											
#record	38	38	38																											
#record	39	39	39																											
#record	40	40	40																											
#record	41	41	41																											
