;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		UrgD_Mine9	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		UrgD_Mine10	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		P01	PresentBox9	1	0	14400	14396	14404	-4	5	-2	8	0	10	2	13	4	
#record		UrgDGuard01	GuardMihael02	1	0	45	28	63	-18	28	-9	37	18	54	23	63	0	
#record		UrgDGuard02	GuardMihael02	1	0	45	28	63	-18	28	-9	37	18	54	23	63	0	
#record		UrgD_C1_01	LegendaryTree	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		UrgD_C2_01	LegendaryTree	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		UrgD_C3_01	LegendaryTree	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		UrgD_C4_01	LegendaryTree	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
																		
#end																		
