;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		UrgSwaDn01_MINE04	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		UrgSwaDn01_MINE05	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		UrgSwaDn01_MINE06	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		UrgSwaDn01_MINE07	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		UrgSwaDn01_MINE08	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		UrgSwaDn01_MINE09	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		UrgSwaDn01_MINE10	MINE9	3	0	65	39	92	-24	39	-12	52	26	79	33	92	0	
#record		P01	PresentBox15	1	0	14400	14396	14404	-4	5	-2	8	0	10	2	13	4	
#record		UrgSwaDn01Guard01	GuardMihael03	1	0	60	36	84	-24	36	-12	48	24	72	30	84	0	
#record		UrgSwaDn01Guard02	GuardMihael03	1	0	60	36	84	-24	36	-12	48	24	72	30	84	0	
#record		UrgSwaDn01_C1_01	ShadowMaster	1	0	300	150	450	-250	150	-150	210	150	390	250	450	0	
#record		UrgSwaDn01_C2_01	ShadowMaster	1	0	300	150	450	-250	150	-150	210	150	390	250	450	0	
#record		UrgSwaDn01_C3_01	ShadowMaster	1	0	300	150	450	-250	150	-150	210	150	390	250	450	0	
#record		UrgSwaDn01_C4_01	ShadowMaster	1	0	300	150	450	-250	150	-150	210	150	390	250	450	0	
																		
#end																		
