;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		ElfDnPresent_01	PresentBox11	1	0	14400	14396	14404	-4	5	-2	8	0	10	2	13	4	
#record		ElfDn_MINE01	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE02	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE03	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE04	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE05	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE06	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE07	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE08	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE09	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_MINE10	MINE5	3	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn01Guard01	GuardMihael02	1	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn01Guard02	GuardMihael02	1	0	48	29	67	-18	29	-9	39	19	57	24	67	0	
#record		ElfDn_C1_01	AlkemisBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		ElfDn_C2_01	AlkemisBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		ElfDn_C3_01	AlkemisBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		ElfDn_C4_01	AlkemisBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
																		
#end																		
