;	Shine Monster Regeneration Table			V0.3														
;	Monster Group																	
#ignore	\o042																	
#exchange	#	\x20																
																		
#table	MobRegenGroup																	
;		GroupID	Family	Regen Region														
;			Y/N	X	Y	X	Y	Range/Degree										
#record		LField02D_Mine8	MINE5	3	0	17	12	23	-6	12	-3	15	7	19	9	23	0	
#record		LField02D_Mine9	MINE5	3	0	17	12	23	-6	12	-3	15	7	19	9	23	0	
#record		LField02D_Mine10	MINE5	3	0	17	12	23	-6	12	-3	15	7	19	9	23	0	
#record		P01	PresentBox10	1	0	14400	14396	14404	-4	5	-2	8	0	10	2	13	4	
#record		LField02DGuard01	GuardMihael02	1	0	15	11	20	-6	11	-3	14	6	17	8	20	0	
#record		LField02DGuard02	GuardMihael02	1	0	15	11	20	-6	11	-3	14	6	17	8	20	0	
#record		LField02D_C1_01	MarvellBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		LField02D_C2_01	MarvellBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		LField02D_C3_01	MarvellBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
#record		LField02D_C4_01	MarvellBook10	1	0	240	120	360	-200	120	-110	168	110	312	200	360	0	
																		
#end																		
